task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
I_accum,0.185,0.19,0.35,0.45,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39463375799616823,0.3281543573644642,0.3862299309416455,3.703050768374358e-07,50,0.052840514654402294,50,0.9174322508010404,0.999999999997806,0.5117068347140619
I_accum,0.1775,0.19,0.36,0.43,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946022594030356,0.32862550546887026,0.38804949454884324,3.7077760372466567e-07,50,0.05280270521193945,50,0.9175453599320922,0.9999999999978004,0.5116903302729015
I_accum,0.175,0.19,0.36,0.43,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945898718864198,0.32862861679772964,0.3883548906979619,3.7093267697994244e-07,50,0.052805363724784886,50,0.9175374090279772,0.9999999999977985,0.5116757371990024
I_accum,0.18,0.19,0.36,0.43,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946084870580232,0.3285040959331788,0.38816726462131174,3.706807818411096e-07,50,0.05280045060993717,50,0.9175521025867062,0.9999999999978015,0.5116751595066856
I_accum,0.1775,0.19,0.35,0.44,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945959817006374,0.3285719411442614,0.38906757304347267,3.7082185334490306e-07,50,0.05281245661189571,50,0.9175161944695103,0.9999999999977999,0.5116398719668097
I_accum,0.1825,0.19,0.36,0.43,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946107152004036,0.3282565572645096,0.38862658531774374,3.70615690194151e-07,50,0.0527981599294509,50,0.9175589528941901,0.9999999999978023,0.5116331667887929
I_accum,0.18,0.19,0.35,0.44,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946021959026329,0.3284545574653518,0.38918604948997676,3.707253867427389e-07,50,0.05281021304536442,50,0.9175229051476488,0.999999999997801,0.5116250698107148
I_accum,0.1775,0.18,0.37,0.44,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946244319351485,0.32850923776031804,0.38870802335208404,3.704781562009165e-07,50,0.05288751961048644,50,0.9172915393328276,0.999999999997804,0.5116250080325012
I_accum,0.175,0.19,0.35,0.44,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39458363955842235,0.32856963513693754,0.38937087357249606,3.709762262659893e-07,50,0.05281510211226795,50,0.917508281273473,0.999999999997798,0.5116248318614816
I_accum,0.175,0.18,0.37,0.44,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.394612094559256,0.32853531471385417,0.38902022277136,3.706334844362724e-07,50,0.05289017462276506,50,0.9172835883443294,0.9999999999978021,0.5116124463998387
I_accum,0.18,0.18,0.37,0.44,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.394630618075564,0.32835658660444317,0.3888211200426173,3.70381051871394e-07,50,0.05288526797902107,50,0.917298282054497,0.9999999999978051,0.511606894235551
I_accum,0.1825,0.19,0.35,0.44,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39460443387662764,0.3282140648540019,0.3896470747351211,3.7066043279432584e-07,50,0.05280793357696062,50,0.9175297229693146,0.9999999999978018,0.5115837109947332
I_accum,0.1775,0.18,0.36,0.45,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39461836695592317,0.3284615659388402,0.3896785042477533,3.70520753935478e-07,50,0.05289713366949807,50,0.9172627464591457,0.9999999999978034,0.5115771173725931
I_accum,0.175,0.18,0.36,0.45,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946060718825195,0.32848399131855255,0.3899887316108248,3.7067541580297567e-07,50,0.05289977635129153,50,0.9172548312074815,0.9999999999978016,0.5115642796755651
I_accum,0.1825,0.18,0.37,0.44,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946328063765903,0.32808406029218806,0.3892780392493281,3.703156058951155e-07,50,0.05288298031838402,50,0.9173051324256603,0.9999999999978059,0.5115624932427404
I_accum,0.18,0.18,0.36,0.45,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39462454104905553,0.3283149908248733,0.38979225918199656,3.7042398744565306e-07,50,0.052894892495175365,50,0.9172694588758176,0.9999999999978045,0.511559579526866
I_accum,0.185,0.19,0.36,0.43,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39460778411924186,0.32782625618291306,0.3896754245797263,3.7058208278322374e-07,50,0.05279536292558869,50,0.9175673170341545,0.9999999999978028,0.511548776455587
