task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.245,0.17,0.35,0.36,286,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38624095277557857,0.43054037185455407,0.4249943533228946,3.2809314227777046e-07,50,0.06201380134766695,50,0.8880788000250055,0.9999999999982777,0.5516974524438802
D_track,0.2425,0.18,0.37,0.35,289,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863026247426773,0.424081112805925,0.40893857543721834,3.2722771845881184e-07,50,0.06202732803774855,50,0.8880328111803721,0.9999999999982867,0.5516968730684835
D_track,0.245,0.17,0.36,0.35,286,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38624188270825216,0.43042748889786275,0.42499680809151624,3.2806482853008585e-07,50,0.06200741290474017,50,0.8881005171735046,0.9999999999982779,0.5516888022058604
D_track,0.24,0.19,0.35,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862954971991983,0.4250300198908687,0.4133677174791944,3.277702791876732e-07,50,0.06192421536502272,50,0.8883831866130328,0.999999999998281,0.5516556452911302
D_track,0.24,0.19,0.35,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863181777996606,0.422516566010995,0.4071276530304926,3.273305054028249e-07,50,0.061971212029947036,50,0.8882235477541053,0.9999999999982857,0.5516379211020849
D_track,0.245,0.17,0.35,0.35,286,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38622154581015133,0.4326642060135174,0.43224543349059313,3.285018731309153e-07,50,0.06196556697241144,50,0.8882427278396199,0.9999999999982734,0.5516367470156618
D_track,0.24,0.19,0.36,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38631916939708405,0.4224003928670843,0.4071334203651136,3.273013780609516e-07,50,0.06196483256908154,50,0.888245223007364,0.9999999999982859,0.5516288129483394
D_track,0.24,0.19,0.35,0.37,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863413952230537,0.4199858898775086,0.40128780476113335,3.268862804967756e-07,50,0.062018229913008795,50,0.8880637443675786,0.9999999999982904,0.5516025214524032
D_track,0.24,0.19,0.36,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38634293290813326,0.4198058619161887,0.4011333388889488,3.2685129539443156e-07,50,0.06201155819545363,50,0.8880864256877897,0.9999999999982907,0.551593634325495
D_track,0.24,0.19,0.37,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863434272743174,0.4197476631709495,0.4012993797080325,3.2682714334295483e-07,50,0.062005515357288106,50,0.8881069674494964,0.9999999999982909,0.5515837070408784
D_track,0.2425,0.17,0.35,0.37,289,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38626709700067946,0.4284039959967598,0.42212619854057876,3.276317077532827e-07,50,0.06206365064485274,50,0.8879092815855021,0.9999999999982825,0.5515818590281678
D_track,0.2425,0.17,0.36,0.36,289,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862684780898755,0.42823371340456934,0.42194478639352345,3.275983464730459e-07,50,0.062057004332872215,50,0.8879318891561417,0.9999999999982828,0.5515749935157952
D_track,0.2425,0.17,0.37,0.35,289,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38626899119462194,0.42817124945592633,0.4221343242681247,3.275741501612001e-07,50,0.062050917119982216,50,0.8879525933201574,0.9999999999982832,0.5515637219402933
D_track,0.2425,0.17,0.35,0.36,289,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862472669657214,0.43062218107911715,0.4289198445918077,3.2804470572212146e-07,50,0.062015346997053536,50,0.8880735454214511,0.9999999999982782,0.5515488671497735
D_track,0.24,0.18,0.35,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38628519141049394,0.42656146951449714,0.41921712133148925,3.2767149973709194e-07,50,0.06199404563050621,50,0.8881459529414932,0.9999999999982822,0.551544903248398
