task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.2,0.18,0.36,0.52,350,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3803307748845074,0.418899219705996,0.2926020534863299,4.006919689184103e-07,80,0.09715036252029097,80,0.7472897746732504,0.9999999999974312,0.5203640641325508
D_track,0.2,0.18,0.52,0.36,350,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3803428388507727,0.4171283875709348,0.292779842734028,4.003169150012042e-07,80,0.09704772542914777,80,0.7477496360194856,0.9999999999974359,0.5202367416659627
D_track,0.2,0.18,0.44,0.44,350,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3803874469321239,0.41304391484193537,0.28982799443103413,4.001949297695539e-07,80,0.09705364235881102,80,0.7477231309769605,0.9999999999974375,0.5199494328514689
D_track,0.18,0.18,0.36,0.52,389,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.38023704313544476,0.4200329152898096,0.3058066887500857,4.0188632289039855e-07,80,0.09718020956554015,80,0.7471560080913007,0.9999999999974158,0.519920073845677
D_track,0.18,0.3,0.36,0.36,389,0.13857142857142857,0.8742857142857143,0.13857142857142857,0.38039091378247497,0.4057224993419083,0.2937748835320088,4.0312085876098177e-07,80,0.09552949449085717,80,0.7545278449964599,0.9999999999973999,0.519876466778811
D_track,0.24,0.18,0.36,0.52,292,0.1357142857142857,0.8771428571428571,0.1357142857142857,0.38031313799798555,0.40732151486910384,0.2636960631698851,4.001315339926308e-07,80,0.09713906071402174,258,0.7473404219109309,0.9999999999974383,0.5198518560516432
D_track,0.2,0.3,0.36,0.36,350,0.13714285714285715,0.8742857142857143,0.13714285714285715,0.38049127098196717,0.40489814168332683,0.2806565811976461,4.0182462016915916e-07,80,0.09549603220858313,80,0.7546767194111191,0.9999999999974166,0.519836392329732
D_track,0.18,0.18,0.52,0.36,389,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3802477402072851,0.41829532264961866,0.30601022881950396,4.0152385772291247e-07,80,0.09707754374042174,80,0.7476160572246913,0.9999999999974205,0.5197948764649464
D_track,0.24,0.18,0.52,0.36,292,0.1357142857142857,0.8771428571428571,0.1357142857142857,0.3803270013396828,0.40554393664409155,0.2637765226919591,3.9975259142192007e-07,80,0.09703635871364012,258,0.7478005516233062,0.9999999999974432,0.5197280362815824
D_track,0.24,0.3,0.36,0.36,292,0.13714285714285715,0.8742857142857143,0.13714285714285715,0.3804717312184314,0.39180242982744484,0.25320377425764967,4.0130525890158043e-07,80,0.09548309754818181,258,0.7547342598856912,0.9999999999974233,0.5196291027117983
D_track,0.18,0.18,0.44,0.44,389,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3802904860354006,0.4145325784445641,0.30297385897748763,4.0143959764633965e-07,80,0.09708445583280817,80,0.7475850902780408,0.9999999999974215,0.5195423252204597
D_track,0.24,0.18,0.44,0.44,292,0.1357142857142857,0.8771428571428571,0.1357142857142857,0.3803737641831017,0.4009421105483873,0.2611568632702428,3.9960324177461127e-07,80,0.0970419671136606,258,0.7477754298960965,0.999999999997445,0.5193761722396943
D_track,0.22,0.18,0.36,0.52,318,0.1357142857142857,0.8771428571428571,0.1357142857142857,0.3803113221672052,0.40279521019028186,0.2890125593611578,4.0020220461600063e-07,80,0.0971367325871329,270,0.7473508547337501,0.9999999999974374,0.5183875634585391
D_track,0.22,0.18,0.52,0.36,318,0.1357142857142857,0.8771428571428571,0.1357142857142857,0.3803245127661509,0.4010828007323559,0.28915455837504433,3.9982176726085983e-07,80,0.09703408252774842,270,0.7478107471778415,0.9999999999974423,0.518267676329335
D_track,0.22,0.3,0.36,0.36,318,0.13714285714285715,0.8742857142857143,0.13714285714285715,0.38046424634746745,0.38592354314641486,0.27709220624851094,4.0134801162637077e-07,80,0.09548066206987464,270,0.7547450938498202,0.9999999999974227,0.5180859289578212
D_track,0.22,0.18,0.44,0.44,318,0.1357142857142857,0.8771428571428571,0.1357142857142857,0.3803688978982259,0.39626687615170114,0.28618941751429156,3.9968364499543823e-07,80,0.09703956872221743,270,0.7477861730942704,0.999999999997444,0.5179079545341619
D_track,0.2,0.3,0.36,0.44,350,0.13857142857142857,0.8742857142857143,0.13857142857142857,0.3809249091628087,0.3718793131648126,0.2678137165920317,3.9791291879291283e-07,80,0.09585553681990103,80,0.7530760875047917,0.9999999999974667,0.5174311432929564
D_track,0.2,0.18,0.44,0.52,350,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3807136006962405,0.3847320058922519,0.27745370488460713,3.971625156392921e-07,80,0.09751885104955876,80,0.7456371105346414,0.9999999999974762,0.5174085526122612
D_track,0.2,0.3,0.44,0.36,350,0.13857142857142857,0.8742857142857143,0.13857142857142857,0.380932949534285,0.3710992224223259,0.2678804837993105,3.9772071622276066e-07,80,0.09580255352643278,80,0.7533121505547526,0.9999999999974691,0.517379916748419
