task,step,sent_signal,measured_signal,noise_feedback,phase_error,lattice_distance_a,x,y,z,vx,vy,vz,speed,curvature,energy_drift
L_smooth,210,-0.01911516847332975,-0.01874150997762924,0.00037365849570050735,1.4864220040367273,0.10961862123632143,5.858419945264346e-10,1.0879719664264995e-09,1.6702628422351889e-09,-0.00039969950839750844,2.222657848243871e-05,-0.0004140377109031328,0.0005759174800734495,0.0036802808181745166,4.271957297513962e-07
L_smooth,215,-0.020339249166004825,-0.020326744099248763,1.2505066756061944e-05,1.468478573473368,0.10676946643777287,5.847688774981723e-10,1.088032698836562e-09,1.6691508857368617e-09,-0.00039214728266076217,2.247923239452596e-05,-0.0004064443726455583,0.0005652272421270124,0.003794545506007088,4.307939749609399e-07
L_smooth,220,-0.02136795195318264,-0.02167553770099399,-0.00030758574781135015,1.4502791840887395,0.10397462296963134,5.837165313799715e-10,1.0880944073139689e-09,1.668059578474963e-09,-0.00038443184769016266,2.2914760614926692e-05,-0.0003988343976912912,0.0005544202454404843,0.003916983473442892,4.343629949977553e-07
L_smooth,225,-0.02218958682518119,-0.02277477485512319,-0.0005851880299419972,1.4318302910476386,0.10123481211181229,5.826854197184343e-10,1.0881576482058039e-09,1.6669889453787323e-09,-0.00037654146474775134,2.3569801449421897e-05,-0.00039122081115073345,0.000543500444610844,0.004046378180641789,4.3789928883708887e-07
L_smooth,230,-0.02279442820136994,-0.0236136079943788,-0.0008191797930088597,1.4131384182683777,0.0985507583924029,5.816760284414536e-10,1.0882230764435819e-09,1.665938968740528e-09,-0.0003684702899431034,2.4480324923936955e-05,-0.0003836210868271627,0.0005324798391841607,0.004181325049343189,4.413969072361116e-07
L_smooth,235,-0.023174852319889333,-0.024183605631571167,-0.0010087533116818342,1.394210142582343,0.0959231565488153,5.806888491096862e-10,1.0882914423451918e-09,1.6649095763523244e-09,-0.0003602188113040817,2.5680779449981353e-05,-0.0003760569970140339,0.0005213789020028498,0.004320218003797916,4.44847587382094e-07
L_smooth,240,-0.02332545365741666,-0.02447887662688606,-0.0011534229694694018,1.3750520761604659,0.09335263836965046,5.797243612076403e-10,1.0883635860602703e-09,1.6639006302585474e-09,-0.00035179414473978466,2.7203217349574513e-05,-0.0003685543343918379,0.0005102268443607955,0.004461234678418117,4.482409589450873e-07
L_smooth,245,-0.023243138439251246,-0.024496168959676726,-0.0012530305204254792,1.3556708475585002,0.09083974048463712,5.78783013880713e-10,1.0884404296392832e-09,1.6629119164693045e-09,-0.00034321017526492214,2.907642258165593e-05,-0.00036114250863457836,0.0004990616938800274,0.0046023224198320995,4.515648178494022e-07
L_smooth,250,-0.022927193564103138,-0.024234941244420334,-0.0013077476803171964,1.336073081832327,0.08838487420796183,5.778652075539915e-10,1.088522966772054e-09,1.6619431359635293e-09,-0.0003344875345702129,3.132506516335931e-05,-0.00035385402490013725,0.00048793016040041536,0.0047411873389406325,4.5480546109446506e-07
L_smooth,255,-0.0223793295674061,-0.02369740555105944,-0.0013180759836533378,1.3162653802517688,0.0859882985372849,5.769712758843414e-10,1.0886122503084982e-09,1.6609938972847921e-09,-0.0003256534113027261,3.396890695787721e-05,-0.0003467238558275369,0.0004768872645950298,0.004875288869949518,4.5794807313955005e-07
L_smooth,260,-0.021603696576068917,-0.022888540442451758,-0.0012848438663828413,1.2962543001926272,0.08365009736298662,5.761014684980986e-10,1.0887093777401562e-09,1.6600637109941815e-09,-0.00031674119601243084,3.702208265234948e-05,-0.00033978872275806796,0.0004659957038094469,0.00500184261769661,4.60977151919323e-07
L_smooth,265,-0.02060687255956602,-0.021816073519239237,-0.0012092009596732164,1.2760463358093497,0.08137016184832464,5.752559349521889e-10,1.088815474883007e-09,1.6591519861961187e-09,-0.0003077899683445663,4.04924778857588e-05,-0.0003330863054105665,0.00045532493038591567,0.005117834703690006,4.6387696065782906e-07
L_smooth,270,-0.019397823549646875,-0.020490433157370425,-0.00109260960772355,1.2556479000839436,0.07914817880233428,5.744347103270856e-10,1.0889316780572815e-09,1.6582580292960903e-09,-0.0002988438394207804,4.438122368609022e-05,-0.0003266544019800822,0.0004449499204501481,0.0052200512568245025,4.666319904370429e-07
L_smooth,275,-0.01798783587586609,-0.0189246695275236,-0.0009368336516575107,1.2350653088112677,0.07698362568750848,5.736377028168623e-10,1.0890591151063246e-09,1.6573810450864556e-09,-0.0002899511671793658,4.868232277507785e-05,-0.00032053006344849914,0.00043494961716703727,0.005305126948811967,4.692274180368771e-07
L_smooth,280,-0.016390420838831663,-0.017134345390473447,-0.0007439245516417843,1.2143047670188802,0.07487577269033369,5.728646836265485e-10,1.0891988856320444e-09,1.6565201401903386e-09,-0.0002811636664979156,5.338241908261197e-05,-0.00031474872670943254,0.00042540504344785546,0.005369616275302854,4.716495439178569e-07
L_smooth,285,-0.014621192610227806,-0.015137397560055058,-0.0005162049498272526,1.1933723582349027,0.07282369204387301,5.721152794224634e-10,1.0893520408478224e-09,1.6556743288269253e-09,-0.00027253543901704924,5.8460717197001006e-05,-0.00030934337089629735,0.00041639709664320146,0.005410090307057943,4.7388619632297894e-07
L_smooth,290,-0.012697720501776295,-0.012953970308549332,-0.0002562498067730373,1.1722740369145863,0.07082627453900486,5.713889675100071e-10,1.0895195634602397e-09,1.6548425407970204e-09,-0.00026412194960556077,6.388905369003207e-05,-0.00030434372010325843,0.00040800406298361865,0.005423259577463683,4.7592708923195587e-07
L_smooth,295,-0.010639357078864728,-0.010606222351787787,3.3134727076940956e-05,1.1510156242208598,0.06888225290690318,5.706850738385134e-10,1.0897023479884884e-09,1.6540236315279534e-09,-0.0002559789773105747,6.963211751904502e-05,-0.00029977551360043476,0.0004002989222687943,0.005406120475253078,4.777641241656805e-07
L_smooth,300,-0.00846704390426953,-0.008118109388001227,0.0003489345162683028,1.1296028072319082,0.06699023151242768,5.700027738572417e-10,1.0899011819153564e-09,1.6532163939641167e-09,-0.000248161568444663,7.564781222263635e-05,-0.000295659861807334,0.0003933465513143826,0.005356118123394253,4.793916284410113e-07
L_smooth,305,-0.006203096980083414,-0.005515144471639682,0.0006879525084437319,1.1080411415254892,0.06514872157788835,5.693410961732472e-10,1.0901167280371609e-09,1.652419572045269e-09,-0.00024072301825765584,8.188774855896405e-05,-0.00029201270287054434,0.00038720097303712015,0.0052713138536068125,4.808065252374345e-07
L_smooth,310,-0.003870974209572838,-0.0028241387785511,0.0010468354310217381,1.0863360569706533,0.06335618096906977,5.686989288932851e-10,1.0903495083433156e-09,1.6516318754805853e-09,-0.00023371390555170307,8.829785271327365e-05,-0.0002888443708751251,0.00038190282930118777,0.005150541144366999,4.820084335883356e-07
L_smooth,315,-0.0014950274241167909,-7.292556061185636e-05,0.0014221018635049345,1.0644928664475541,0.06161105742758657,5.680750284701996e-10,1.0905998897109739e-09,1.6508519955030278e-09,-0.00022718120178012008,9.481907231067542e-05,-0.0002861592826850025,0.0003774772708162862,0.004993531751404035,4.829996990042906e-07
L_smooth,320,0.0008997582868133313,0.0027099297043941,0.0018101714175807688,1.0425167771190447,0.05991183402957177,5.674680308211653e-10,1.0908680716481996e-09,1.650078621276267e-09,-0.00022116747279349067,0.0001013881602605476,-0.0002839557463250386,0.00037393244835650145,0.00480099517190259,4.837853577599498e-07
L_smooth,325,0.0032880350424655098,0.0054954297881218556,0.002207394745656346,1.0204129037968057,0.05825707559069828,5.66876464441885e-10,1.091154076262265e-09,1.6493104566250048e-09,-0.0002157101876286367,0.00010793851494898395,-0.0002822258898363568,0.0003712587520181808,0.004574640444263686,4.843730398520662e-07
L_smooth,330,0.005644369402444223,0.008254453492682537,0.0026100840902383146,0.9981862838818856,0.05664547471844739,5.662987652082546e-10,1.0914577405698664e-09,1.6485462367686275e-09,-0.0002108411447351936,0.00011440105448210422,-0.0002809557057838046,0.0003694288811020871,0.004317139525214267,4.847728172215077e-07
L_smooth,335,0.007943523229673427,0.010958067311181194,0.0030145440815077668,0.9758418933158479,0.055075896227873594,5.657332925354294e-10,1.09177871120513e-09,1.6477847447568552e-09,-0.00020658602194020934,0.00012070510254920046,-0.0002801252031740283,0.00036839874551331507,0.004032045098090375,4.849970050145874e-07
L_smooth,340,0.010160734980018302,0.013577837468422251,0.003417102488403949,0.9533846629544662,0.0535474186778756,5.651783465537728e-10,1.0921164415210836e-09,1.64702482733344e-09,-0.00020296405238373077,0.00012677926399750155,-0.00027970865553778577,0.0003681091146963488,0.0037236914290356814,4.850599244494717e-07
L_smooth,345,0.012271998173551348,0.016086138802867054,0.003814140629315706,0.9308194947705721,0.05205937184036697,5.646321859615541e-10,1.0924701910225252e-09,1.6462654099887164e-09,-0.00019998782471896396,0.00013255226936493525,-0.00027967493140728365,0.00036848785788311424,0.003397124860027448,4.849776362771358e-07
L_smooth,350,0.014254333793789938,0.018456456945576086,0.004202123151786148,0.9081512773050084,0.050611368973228335,5.640930462250228e-10,1.0928390270146013e-09,1.6455055110025651e-09,-0.000197663202145356,0.00013795376937937424,-0.0002799878914316595,0.0003694525724862126,0.003058134282439595,4.847676539155807e-07
L_smooth,355,0.016086053385506928,0.0206636802815618,0.0045776268960548705,0.8853848998130522,0.04920333281857834,5.635591578169081e-10,1.0932218283035388e-09,1.6447442543245562e-09,-0.00019598935140656396,0.0001429150627776084,-0.00028060683496542615,0.00037091338188694037,0.002713491630997325,4.844486451236105e-07
L_smooth,360,0.017747009680462302,0.02268437824476838,0.004937368564306079,0.8625252645960888,0.047835514281557814,5.630287642135695e-10,1.093617290745369e-09,1.6439808811860878e-09,-0.00019495886980547622,0.00014736974369729348,-0.00028148697817188904,0.0003727756981799862,0.002371588071360591,4.840401305961806e-07
L_smooth,365,0.01921883167529213,0.02449706260099472,0.005278230925702589,0.839577297062406,0.04650850275577119,5.625001394079086e-10,1.0940239344066284e-09,1.6432147603884765e-09,-0.0001945579956290148,0.0001512542583168591,-0.0002825799455360406,0.0003749427822232541,0.0020437866374907756,4.835621871321303e-07
L_smooth,370,0.020485141218428694,0.02608242851479607,0.005597287296367378,0.8165459531244004,0.04522322704901164,5.619716047384704e-10,1.0944401120792286e-09,1.6424453972594284e-09,-0.00019476688519728589,0.00015450836431919426,-0.00028383425720159954,0.00037731798231098045,0.001746951745824846,4.830351620682413e-07
L_smooth,375,0.021531748334636797,0.027423572378095513,0.005891824043458716,0.7934362236097234,0.04398094583312531,5.614415448835403e-10,1.0948640188812206e-09,1.6416724413162543e-09,-0.00019555993811337324,0.00015707549108120831,-0.0002851957957491669,0.0003798065839428138,0.0015071720008958602,4.824794045105272e-07
L_smooth,380,0.022346822727339913,0.02850618360120533,0.006159360873865417,0.7702531354386091,0.0427832265097207,5.609084229209099e-10,1.0952937026770334e-09,1.6408956927157587e-09,-0.00019690615124608166,0.00015890300317852554,-0.0002866082379224931,0.0003823172489735922,0.0013612996231561543,4.819150175458579e-07
L_smooth,385,0.022921039150440855,0.029318707832337802,0.006397668681896947,0.7470017493965573,0.04163191137429103,5.60370794407639e-10,1.095727075065855e-09,1.6401151076060405e-09,-0.00019876948157745614,0.00015994237476926612,-0.0002880134393844618,0.0003847630586730879,0.0013453328635348344,4.813616341110658e-07
L_smooth,390,0.023247694631947865,0.029852479380301555,0.0066047847483536905,0.7236871544086321,0.040529070012053914,5.598273204877928e-10,1.096161922715782e-09,1.6393308025226496e-09,-0.00020110919833282663,0.00016014928760462764,-0.000289351763833773,0.0003870622006965514,0.0014677194986277107,4.808382175678129e-07
L_smooth,395,0.023322795859447316,0.030101820967263652,0.006779025107816337,0.7003144582970844,0.03947693701727107,5.592767800878129e-10,1.0965959188645998e-09,1.638543057988868e-09,-0.00020388020582051044,0.00015948367072889208,-0.0002905623517244634,0.00038913835559377353,0.0017027955719626953,4.803628863261707e-07
L_smooth,400,0.023145115399190924,0.030064109333780255,0.006918993934589331,0.6768887750763914,0.03847783444992157,5.58718081306914e-10,1.0970266348658732e-09,1.6377523214855019e-09,-0.00020703332017588832,0.00015790970530321863,-0.0002915833283923921,0.00039092084632107665,0.0020156525284673217,4.799527601380322e-07
L_smooth,405,0.022716215811951563,0.02973980565518963,0.007023589843238066,0.6534152089079441,0.0375340789866213,5.581502721515284e-10,1.097451551731392e-09,1.6369592099477587e-09,-0.00021051548576849228,0.00015539582334767987,-0.0002923519566028064,0.00039234461662132793,0.002380491946572332,4.796238240186112e-07
L_smooth,410,0.02204044114433652,0.029132450203658497,0.007092009059321978,0.629898834899941,0.03664787453375483,5.575725507961268e-10,1.0978680717078452e-09,1.6361645119237509e-09,-0.00021426992044143656,0.00015191473447755206,-0.0002928047444018494,0.00039335010321798195,0.002782285126393513,4.793908042438175e-07
L_smooth,415,0.021124875707351685,0.028248621198029115,0.00712374549067743,0.6063446769963416,0.03582119217102752,5.569842755753101e-10,1.0982735300265208e-09,1.635369189489091e-09,-0.0002182361830838471,0.00014744351983499257,-0.0002928775257088696,0.0003938830641366646,0.003213266831050106,4.792670496283136e-07
L_smooth,420,0.01997927049719698,0.02709785831530378,0.0071185878181068,0.5827576832525394,0.03505564065911225,5.563849749212191e-10,1.098665207079274e-09,1.634574379952995e-09,-0.00022235016239767087,0.0001419638372741499,-0.00029250553836401215,0.0003938944221304644,0.003669954908357187,4.792644104553701e-07
L_smooth,425,0.01861593805836599,0.025692551880480502,0.007076613822114511,0.559142698845803,0.03435233228953908,5.557743574530158e-10,1.099040341400939e-09,1.6337813973112684e-09,-0.00022654399226348134,0.00013546228626285355,-0.0002916235323841284,0.000393340178561042,0.004151341012835592,4.793931071802311e-07
L_smooth,430,0.017049617027509182,0.024047799288865714,0.006998182261356532,0.5355044372175151,0.03371175042106716,5.551523223979232e-10,1.0993961439761233e-09,1.632991733298426e-09,-0.00023074590703746502,0.0001279309846083045,-0.00029016594998741756,0.00039218144903793343,0.004657844088600075,4.796615815782312e-07
L_smooth,435,0.015297308019426284,0.022181230726936816,0.006883922707510532,0.511847449794502,0.03313362641363336,5.545189704719231e-10,1.0997298145340283e-09,1.6322070577629806e-09,-0.00023488005966716666,0.000119368411491427,-0.0002880672284557908,0.0003903846669650835,0.005190668254611401,4.800763246151083e-07
L_smooth,440,0.013378082915328169,0.020112806722763967,0.0067347238074357985,0.48817609479167157,0.03261683458461479,5.538746152678472e-10,1.1000385606439817e-09,1.6314292179350396e-09,-0.00023886633695836823,0.00010978057161297117,-0.0002852622868980723,0.000387921993655809,0.005751354191143843,4.806416782756624e-07
L_smooth,445,0.011312869979873281,0.01786459045471164,0.006551720474838358,0.4644945056615546,0.032159314037901426,5.532197950837474e-10,1.1003196205692898e-09,1.6306602359731453e-09,-0.00024262021988948052,9.91825323347537e-05,-0.00028168726799315705,0.00038477196203596105,0.006341406214723366,4.813596132096832e-07
L_smooth,450,0.009124217559776823,0.015460498062196664,0.0063362805024198415,0.4408065598316666,0.0317580256030985,5.525552849691186e-10,1.1005702909664275e-09,1.6299023039690014e-09,-0.000246052752664374,8.760037786881556e-05,-0.0002772806149812888,0.0003809203627280597,0.006961925846468424,4.822294906176399e-07
