task,step,sent_signal,measured_signal,noise_feedback,integrated_feedback,derivative_signal,phase,phase_error,phase_closure,lattice_distance_a,lattice_closure,persistence,leak,x,y,z,vx,vy,vz,speed,speed2,curvature,speed_error,curvature_error,energy_drift
I_accum,249,-0.010500324507544997,-0.008786846505028144,0.001713478002516854,2.10418825777725,0.0004552960079890877,0.8686042554752958,0.6813957445247043,0.234350363843245,0.08701460757430263,0.8275476847772297,0.7207647096098707,0.16074624871927282,5.773887372587492e-10,1.0887565346833321e-09,1.661314547464059e-09,-0.0003502459174239095,6.534561856272169e-05,-0.0003947780089920328,0.0005317818433541843,8.341226151657066e-26,0.004446287294011041,0.009468218156645817,0.005553712705988959,4.4161601810049677e-07
I_accum,250,-0.010038907176992134,-0.008252563480345122,0.001786343696647012,2.105974601473897,0.0004614173305528633,0.872638703354247,0.6773612966457532,0.23839954094595878,0.0864934505915485,0.8294205745913185,0.721955190942722,0.16019756777336508,5.771994404947431e-10,1.0887928504042878e-09,1.6611005085507086e-09,-0.0003485473192794673,6.686721378068742e-05,-0.00039410440987430197,0.000530353414185359,8.296475287987529e-26,0.004471481870939195,0.009469646585814642,0.005528518129060805,4.4206352650223745e-07
I_accum,251,-0.00957162345263951,-0.007711292264694607,0.0018603311879449034,2.107834932661842,0.00046728372435262365,0.8766826277357537,0.6733173722642465,0.242503681602808,0.08597420715476889,0.8312795760809483,0.7231555421255695,0.15964615634206156,5.770110625939709e-10,1.0888300078529784e-09,1.6608868225976692e-09,-0.000346855439766032,6.841706566077463e-05,-0.0003934545130265673,0.0005289575075465812,8.252859601881325e-26,0.004496447304771108,0.009471042492453419,0.005503552695228892,4.424996831343048e-07
I_accum,252,-0.009098732154287813,-0.007163336916020034,0.0019353952382677791,2.10977032790011,0.0004728912983516971,0.8807359800838604,0.6692640199161395,0.24666299267908137,0.08545686617502715,0.8331247405963671,0.7243658168848167,0.15909199171410943,5.768235995627153e-10,1.0888680223365193e-09,1.6606734764729286e-09,-0.00034517091378304517,6.999510214323217e-05,-0.0003928287958196533,0.0005275952396212297,8.210405798835077e-26,0.004521171695538534,0.00947240476037877,0.005478828304461466,4.4292422094187285e-07
I_accum,253,-0.008620495850968118,-0.006609005683496297,0.0020114901674718206,2.111781818067582,0.0004782363033196957,0.8847987117587676,0.6652012882412324,0.25087766330251593,0.08494141621246769,0.8349561214243019,0.7255860653544418,0.1585350523648825,5.766370470582352e-10,1.0889069091133701e-09,1.6604604567877244e-09,-0.0003434943839786311,7.160123363943165e-05,-0.0003922277309995792,0.0005262677279186193,8.169140462614019e-26,0.004545643076561026,0.00947373227208138,0.005454356923438974,4.4333687408742877e-07
I_accum,254,-0.00813718071636677,-0.006048610841253766,0.002088569875113005,2.1138703879426948,0.0004833151346013472,0.8888707740179772,0.6611292259820227,0.2551478642627088,0.08442784549037316,0.8367737736913426,0.7268163339284108,0.1579753180160222,5.764514003847746e-10,1.088946683383668e-09,1.6602477498993334e-09,-0.00034182650035041013,7.323535276164621e-05,-0.0003916517861792471,0.000524976089792027,8.129090031368206e-26,0.0045698493886895735,0.009475023910207974,0.005430150611310427,4.4373737818961086e-07
I_accum,255,-0.007649056381560974,-0.005482468519174458,0.0021665878623865166,2.1160369758050814,0.0004881243348057963,0.8929521180171562,0.6570478819828436,0.25947374740668666,0.08391614191033735,0.8385777542644449,0.7280566651117822,0.15741276969573167,5.762666544897909e-10,1.088987360279413e-09,1.6600353419141382e-09,-0.0003401679198404221,7.489733405068933e-05,-0.0003911014233234252,0.0005237214409035297,8.090280773541964e-26,0.004593778451876526,0.00947627855909647,0.005406221548123474,4.4412547056411375e-07
I_accum,256,-0.0071563957851477535,-0.00491089853085272,0.0022454972542950338,2.1182824730593763,0.0004926605964132207,0.8970426948107052,0.652957305189295,0.2638554450310759,0.08340629306856476,0.8403681216486554,0.7293070973706216,0.15684738979967527,5.760828039604064e-10,1.0890289548545036e-09,1.6598232186909784e-09,-0.0003385193059243573,7.658703370090485e-05,-0.00039057709822685533,0.0005225048936363398,8.052738763557465e-26,0.004617417934086261,0.00947749510636366,0.005382582065913739,4.445008904668526e-07
I_accum,257,-0.006659475020850197,-0.004334224198813642,0.002325250822036555,2.1206077238814127,0.0004969207642975563,0.9011424553520261,0.6488575446479738,0.26829306927133983,0.08289828627331239,0.8421449358821584,0.7305676649808402,0.1562791621524338,5.758998430200862e-10,1.0890714820746226e-09,1.6596113658447888e-09,-0.000336881328195265,7.830428928196396e-05,-0.0003900792599852919,0.0005213275554555238,8.016489857250353e-26,0.004640755317527304,0.009478672444544476,0.005359244682472696,4.4486337933960664e-07
I_accum,258,-0.006158573182687531,-0.003752772177085328,0.0024058010056022035,2.123013524887015,0.0005009018381626658,0.9052513504934798,0.6447486495065204,0.2727867114885517,0.08239210856348894,0.8439082584287384,0.7318383978760795,0.15570807206946724,5.757177655255448e-10,1.089114956806968e-09,1.6593997687505287e-09,-0.0003352546619418899,8.004891945692412e-05,-0.0003896083504592495,0.0005201905272182198,7.981559667032566e-26,0.004663777862240972,0.009479809472781781,0.005336222137759028,4.452126810583912e-07
I_accum,259,-0.005653972207797107,-0.003166872271222837,0.00248709993657427,2.1255006248235895,0.0005046009748904245,0.9093693309860263,0.6406306690139738,0.2773364416542193,0.08188774672842238,0.8456581520677711,0.7331193214947717,0.15513410641952993,5.755365649638841e-10,1.0891593938098299e-09,1.6591884125474068e-09,-0.0003336399877217566,8.182072369598556e-05,-0.0003891648037302078,0.0005190949014346797,7.94797353675435e-26,0.004686472567087313,0.00948090509856532,0.005313527432912687,4.4554854218483664e-07
I_accum,260,-0.005145956716997997,-0.0025768572558831798,0.002569099461114817,2.128069724284704,0.0005080154907991102,0.9134963474785383,0.636503652521462,0.2819423077336598,0.08138518732881084,0.8473946807818488,0.7344104566265011,0.15455725368748535,5.753562344499674e-10,1.0892048077220081e-09,1.658977282143406e-09,-0.0003320379909290951,8.361948198537408e-05,-0.0003887490455489905,0.0005180417604817041,7.915756516234475e-26,0.004708826128200028,0.009481958239518296,0.005291173871799972,4.4587071222088697e-07
I_accum,261,-0.004634813853188654,-0.0019830626900536157,0.0026517511631350384,2.130721475447839,0.0005111428638093427,0.9176323505167826,0.6323676494832173,0.2866043350684829,0.0808844167188704,0.8491179096421456,0.7357118192578096,0.1539775040374639,5.751767667240294e-10,1.08925121305207e-09,1.6587663622201112e-09,-0.00033044936135767693,8.544495453076528e-05,-0.00038836149277601047,0.0005170321747702673,7.884933335424662e-26,0.004730824894986866,0.009482967825229734,0.0052691751050131345,4.461789438671547e-07
I_accum,262,-0.004120833117671632,-0.0013858267300361918,0.00273500638763544,2.1334564818354744,0.0005139807355170221,0.9217772905420638,0.628222709457936,0.2913225257587221,0.08038542106968893,0.8508279046916493,0.7370234204175828,0.15339484937630432,5.749981541495272e-10,1.0892986241674426e-09,1.6585556372378464e-09,-0.00032887479275858967,8.729688145466026e-05,-0.0003880025528130371,0.0005160672008693712,7.855528378171006e-26,0.0047524548238056545,0.009483932799130628,0.005247545176194346,4.464729932853069e-07
I_accum,263,-0.0036043062045008553,-0.0007854899402939325,0.002818816264206923,2.1362752980996813,0.0005165269131707766,0.9259311178895202,0.6240688821104801,0.2960968580452033,0.07988818639380187,0.8525247328263647,0.7383452660221631,0.15280928341721997,5.748203887112338e-10,1.0893470552833383e-09,1.6583450914411257e-09,-0.0003273149823929575,8.917498248711746e-05,-0.000387672623026116,0.000515147879588404,7.827565655532182e-26,0.004773701429443201,0.009484852120411596,0.0052262985705568,4.46752620364883e-07
I_accum,264,-0.003085526832948274,-0.00018239510226546922,0.002903131730682805,2.139178429830364,0.0005187793715525813,0.9300937827860705,0.6199062172139298,0.30092728569274124,0.07939269857099972,0.8542084616746147,0.7396773567203415,0.15222080174362693,5.746434620135778e-10,1.0893965204515066e-09,1.6581347088644213e-09,-0.0003257706305795731,9.107895664923993e-05,-0.0003873720901592462,0.0005142752340205291,7.801068778611249e-26,0.004794549734563098,0.009485724765979472,0.005205450265436902,4.470175889949763e-07
I_accum,265,-0.0025647905781884125,0.0004231129787432308,0.0029879035569316433,2.1421663333872956,0.0005207362547598616,0.934265235348004,0.6157347646519962,0.3058137373747767,0.07889894337537826,0.8558791594745647,0.7410196877383813,0.15162940187307009,5.744673652792313e-10,1.0894470335488118e-09,1.6579244733382568e-09,-0.00032424244023737724,9.300848192881939e-05,-0.00038710132973837657,0.0005134502675498494,7.776060930854464e-26,0.0048149842173180355,0.009486549732450151,0.005185015782681965,4.4726766734124577e-07
I_accum,266,-0.0020423947003007535,0.0010306876684800553,0.003073082368780809,2.1452394157560764,0.000522395877887659,0.9384454255782092,0.611554574421791,0.31075611606009507,0.07840690650364429,0.8575368949500884,0.7423722487252352,0.1510350833211818,5.742920893479483e-10,1.089498608265629e-09,1.6577143684956286e-09,-0.0003227311164226809,9.496321494753268e-05,-0.0003868607054652734,0.0005126739618253401,7.752564839767868e-26,0.0048349887573275905,0.00948732603817466,0.00516501124267241,4.4750262812875066e-07
I_accum,267,-0.0015186379716910254,0.0016399807003695725,0.003158618672060598,2.148398034428137,0.0005237567286097281,0.9426343033630387,0.6073656966369612,0.3157542984022792,0.07791657360468562,0.8591817371851124,0.7437350235981194,0.15043784766560417,5.741176246756592e-10,1.0895512580940535e-09,1.6575043777787626e-09,-0.0003212373658609946,9.694279061909563e-05,-0.0003866505686007666,0.0005119472747047536,7.730602747999105e-26,0.00485454658026945,0.009488052725295246,0.00514545341973055,4.477222489311311e-07
I_accum,268,-0.0009938205030345848,0.002250642373724195,0.0032444628767587798,2.1516424973048958,0.0005248174686564406,0.9468318184688035,0.6031681815311964,0.3208081341325632,0.0774279303104168,0.8608137554965645,0.7451079903886143,0.1498376986098072,5.739439613338209e-10,1.0896049963159218e-09,1.6572944844462117e-09,-0.0003197618964732854,9.894682179778523e-05,-0.00038647125733686383,0.0005112711381719206,7.71019638372914e-26,0.0048736402013465074,0.00948872886182808,0.005126359798653493,4.4792631246669157e-07
I_accum,269,-0.0004682435678457269,0.002862321753429482,0.003330565321275209,2.154973062626171,0.0005255769351888578,0.9510379205378972,0.5989620794621029,0.32591744545679063,0.0769409622679096,0.8624330193060655,0.7464911210894645,0.1492346420467289,5.737710890090282e-10,1.089659835990633e-09,1.6570846715803014e-09,-0.0003183054168964435,0.00010097489891674246,-0.00038632309615719055,0.000510646456231063,7.691366930315549e-26,0.004892251367905951,0.009489353543768937,0.0051077486320940495,4.4811460690196757e-07
I_accum,270,5.779057422192765e-05,0.0034746668709882984,0.0034168762967663707,2.1583899389229373,0.0005260341420676545,0.9552525590845448,0.5947474409154552,0.3310820264571783,0.07645565517281837,0.8640395980104975,0.747884381502259,0.14862868612216604,5.735989970028885e-10,1.089715789942771e-09,1.6568749220949285e-09,-0.00031686863599770403,0.00010302658961549185,-0.0003862063951851952,0.0005100741027819268,7.674134995126461e-26,0.004910361001527793,0.009489925897218074,0.005089638998472207,4.4828692616338585e-07
I_accum,271,0.0005839788552372353,0.004087324926806643,0.003503346071569408,2.1618932849945067,0.0005261882810153076,0.9594756834901752,0.5905243165098248,0.33630164249961797,0.0759719948041077,0.8656335608515924,0.7492877310861709,0.1480198412978395,5.734276742321644e-10,1.0897728707495158e-09,1.6566652187437207e-09,-0.00031545226238272273,0.00010510143835611375,-0.0003861214495195218,0.0005095549194796954,7.658520577501143e-26,0.004927949139892016,0.009490445080520304,0.005072050860107984,4.4844307025765903e-07
I_accum,272,0.0011100175779081031,0.004699942493603552,0.0035899249156954487,2.165483209910202,0.0005260387226708679,0.9637072429984161,0.5862927570015839,0.34157602964726974,0.07548996706009176,0.8672149767846838,0.7507011228079488,0.14740812041405638,5.732571092291856e-10,1.0898310907278412e-09,1.6564555441285658e-09,-0.0003140570038969677,0.00010719896602753577,-0.0003860685385559443,0.0005090897135837998,7.644543035771118e-26,0.004944994878776634,0.0094909102864162,0.005055005121223366,4.485828456015732e-07
I_accum,273,0.0016356025954441513,0.0053121657208258614,0.00367656312538171,2.169159773035584,0.0005255850175360482,0.9679471867097096,0.5820528132902902,0.3469048940812038,0.07500955799579238,0.8687839143467673,0.7521245029933477,0.14679353875189163,5.730872901425374e-10,1.0898904619214905e-09,1.6562458807085151e-09,-0.00031268356712004034,0.00010931866953742949,-0.00038604792529522525,0.000508679255799855,7.632221053272909e-26,0.004961476314546527,0.009491320744200145,0.005038523685453473,4.4870606536186133e-07
I_accum,274,0.0021604294922559684,0.0059236405399480906,0.003763211047692122,2.172922984083276,0.000524826896811817,0.972195463575549,0.5778045364244511,0.3522879115288815,0.07453075386162235,0.8703404415240206,0.7535578111801973,0.14617611409480702,5.729182047380264e-10,1.0899509960877238e-09,1.6560362108090716e-09,-0.00031133265685250164,0.00011146002139121429,-0.00038605985563624617,0.0005083242781190436,7.621572603281333e-26,0.004977370487478287,0.009491675721880956,0.005022629512521713,4.488125498058698e-07
I_accum,275,0.0026841937653803633,0.006534012870536348,0.003849819105155985,2.176772803188432,0.000523764273124395,0.9764520223923371,0.5735479776076629,0.3577247267012766,0.07405354114340078,0.8718846256189365,0.7550009799733107,0.14555586678962548,5.727498403999298e-10,1.0900127046838288e-09,1.6558265166318707e-09,-0.0003100049755947337,0.00011362246925770992,-0.0003861045576537383,0.0005080254716593447,7.612614912790246e-26,0.004992653326310984,0.009491974528340656,0.005007346673689016,4.489021266637502e-07
I_accum,276,0.0032065910065202418,0.007142928826954451,0.003936337820434209,2.180709141008866,0.0005223972411398784,0.9807168117948668,0.5692831882051332,0.3632149527394488,0.07357790660370502,0.873416533117226,0.756453934901435,0.14493281980677697,5.72582184132532e-10,1.0900755988533888e-09,1.6556167802647613e-09,-0.00030870122301731825,0.00011580543552100983,-0.0003861822408599303,0.0005077834845130314,7.605364425065635e-26,0.005007299594405706,0.009492216515486969,0.004992700405594294,4.489746315029292e-07
I_accum,277,0.003727317084587092,0.0077500349255897275,0.004022717841002636,2.1847318588498688,0.0005207260780668503,0.9849897802494251,0.5650102197505751,0.3687581706714127,0.07310383732456249,0.8749362295546543,0.7579165942764555,0.14430699879972847,5.724152225619546e-10,1.0901396894122995e-09,1.655406983692297e-09,-0.00030742209542237417,0.00011800831681818373,-0.0003862930954494132,0.0005075989196048723,7.599836760894332e-26,0.005021282837883211,0.009492401080395127,0.004978717162116789,4.490299081156205e-07
I_accum,278,0.0042460683286331714,0.008354978292475227,0.004108909963842056,2.188840768813711,0.0005187512440460794,0.9892708760465239,0.5607291239534762,0.37435392888014696,0.07263132075148748,0.8764437793839708,0.7593888690550678,0.14367843216351175,5.722489419382833e-10,1.090204986834527e-09,1.6551971088066474e-09,-0.0003061682851952521,0.00012023048356245773,-0.0003864372915265148,0.0005074723325654437,7.596046678450247e-26,0.005034575336114433,0.009492527667434556,0.004965424663885568,4.4906780892016236e-07
I_accum,279,0.004762541711060088,0.008957406871184317,0.004194865160124229,2.193035633973835,0.0005164733824269165,0.9935600472932598,0.5564399527067403,0.38000174258361197,0.07216034473886265,0.8779392458421041,0.7608706627031313,0.14304715109225855,5.720833281379983e-10,1.090271501237598e-09,1.6549871374189388e-09,-0.0003049404802459343,0.00012247127945157657,-0.00038661497831447204,0.0005074042296239034,7.594008031698905e-26,0.005047148054955337,0.009492595770376097,0.0049528519450446635,4.490881953769723e-07
I_accum,280,0.005276435030989419,0.00955696963087289,0.004280534599883472,2.1973161685737184,0.0005138933199293309,0.997857241905307,0.5521427580946932,0.3857010933276586,0.0716908975966673,0.8794226908177958,0.7623618710629323,0.14241318963565183,5.719183666667145e-10,1.0903392423678156e-09,1.6547770512710344e-09,-0.00030373936343944827,0.00012473002096109444,-0.0003868262833456872,0.0005073950655244828,7.593733727260367e-26,0.005058970603065896,0.009492604934475518,0.004941029396934104,4.4909093841991745e-07
I_accum,281,0.005787447097681244,0.010153316774344334,0.00436586967666309,2.2016820382503814,0.0005110120666918256,1.0021624075985474,0.5478375924014527,0.3914514284927214,0.07122296813854896,0.8808941747198512,0.7638623822235749,0.14177658475420013,5.717540426622371e-10,1.0904082195851918e-09,1.654566832047765e-09,-0.0003025656120145561,0.0001270059968224092,-0.00038707131163234835,0.0005074452414708244,7.595235679649975e-26,0.005070011191685732,0.009492554758529176,0.0049299888083142685,4.490759189039071e-07
I_accum,282,0.006295277913885279,0.010746099946011382,0.004450822032126103,2.2061328602825077,0.0005078308162040348,1.0064754918803431,0.5435245081196571,0.3972521608152043,0.07075654573123785,0.8823537563461887,0.7653720763947351,0.141137376373241,5.715903408979395e-10,1.0904784418480872e-09,1.654356461389621e-09,-0.0003014198969899403,0.00012929846748540796,-0.0003873501448167075,0.0005075551031021417,7.598524764816582e-26,0.005080236598176045,0.009492444896897859,0.004919763401823955,4.4904302806950967e-07
I_accum,283,0.0067996288590096024,0.011334972439629047,0.004535343580619445,2.210668203863127,0.0005043509451243232,1.010796442040457,0.5392035579595431,0.4031026679244847,0.07029162034529678,0.883801492753879,0.7668908257840074,0.14049560743557574,5.714272457864714e-10,1.0905499176975512e-09,1.6541459209059186e-09,-0.00030030288255705984,0.00013160666456567334,-0.000387662840300317,0.0005077249385049842,7.603610771898159e-26,0.005089612133672457,0.009492275061495015,0.004910387866327543,4.4899216802539683e-07
I_accum,284,0.007300202871990796,0.011919589405671832,0.0046193865336810365,2.215287590396808,0.0005005740129811935,1.0151252051416297,0.5348747948583705,0.4090022918964639,0.06982818260720196,0.8852374391303602,0.7684184944780797,0.13985132395263963,5.712647413838044e-10,1.0906226552413536e-09,1.6539351921884486e-09,-0.00029921522545881484,0.00013392979027626722,-0.000388009430351542,0.0005079549762641788,7.610502353115809e-26,0.005098101615121727,0.009492045023735822,0.004901898384878273,4.489232522494031e-07
I_accum,285,0.007796704633750605,0.01249960805822934,0.004702903424478736,2.2199904938212867,0.0004965017617598088,1.0194617280098177,0.5305382719901823,0.41495033882461596,0.06936622385274216,0.8866616486660409,0.7699549383279821,0.13920457505410583,5.711028113936222e-10,1.090696662137699e-09,1.6537242568256234e-09,-0.0002981575743531106,0.00013626701684420022,-0.00038838992119068086,0.0005082453835562617,7.61920697172825e-26,0.005105667341994734,0.009491754616443738,0.004894332658005266,4.488362061089803e-07
I_accum,286,0.008288840749121798,0.013074687881292148,0.00478584713217035,2.224776340953457,0.0004921361153711933,1.0238059572241038,0.526194042775896,0.4209460784094805,0.06890573618172531,0.8880741724284866,0.7715000048386437,0.13855541303582317,5.709414391720668e-10,1.090771945578616e-09,1.6535130964171333e-09,-0.0002971305691603787,0.00013861748591177545,-0.0003888042920520562,0.0005085962642884554,7.629730847971102e-26,0.005112270077906726,0.009491403735711544,0.0048877299220932745,4.4873096740180515e-07
I_accum,287,0.008776319928128417,0.013644490834302147,0.00486817090617373,2.2296445118596306,0.0004874791790066193,1.028157839106287,0.5218421608937129,0.42698874356757216,0.06844671251397777,0.8894750592384036,0.7730535330630105,0.1379038934059858,5.707806077328465e-10,1.0908485122730137e-09,1.6533016925891253e-09,-0.00029613484039407034,0.00014098030792310967,-0.0003892524942224773,0.0005090076572859548,7.642078902908021e-26,0.005117869037403928,0.009490992342714045,0.0048821309625960724,4.486074869172668e-07
I_accum,288,0.00925885316650316,0.014208681556839037,0.004949828390335878,2.2345943402499664,0.0004825332383747421,1.0325173197101631,0.5174826802898371,0.43307753006067645,0.06798914664661611,0.8908643555476424,0.7746153535009717,0.1372500749294288,5.706202997527196e-10,1.0909263684293968e-09,1.6530900270099159e-09,-0.0002951710084731073,0.0001433545614962207,-0.00038973445005550294,0.0005094795345299654,7.656254700123656e-26,0.0051224218780796015,0.009490520465470035,0.004877578121920399,4.4846572901953735e-07
I_accum,289,0.0097361539253266,0.014766927572316358,0.005030773646989759,2.239625113896956,0.0004773007588234398,1.0368843448105072,0.5131156551894929,0.43921159614650823,0.06753303331256882,0.892242105319445,0.7761852880033431,0.13659401966994594,5.70460497577359e-10,1.0910055197382321e-09,1.6528780814062539e-09,-0.0002942396830152388,0.00014573929278120388,-0.0003902500519609845,0.0005100117994486252,7.67226038519273e-26,0.005125884698239174,0.009489988200551375,0.0048741153017608264,4.4830567225288094e-07
I_accum,290,0.010207938309671675,0.015318899490559278,0.0051109611808876024,2.2447360750778436,0.000471784384345076,1.0412588598917694,0.5087411401082305,0.4453900622517204,0.06707836824032154,0.8936083499111703,0.7777631496811658,0.13593579303052192,5.703011832276143e-10,1.0910859713539595e-09,1.652665837580146e-09,-0.0002933414621102202,0.0001481335148051308,-0.00039079916136943013,0.0005106042852626028,7.690096622864282e-26,0.00512821204025745,0.009489395714737397,0.00487178795974255,4.481273099698107e-07
I_accum,291,0.010673925246138059,0.015864271209137307,0.005190345962999249,2.249926421040843,0.00046598693646638344,1.0456408101364978,0.5043591898635023,0.45161201066825507,0.06662514821485536,0.8949631279597355,0.7793487428205738,0.13527546379137131,5.701423384061782e-10,1.0911677278766399e-09,1.652453277426257e-09,-0.00029247693157171117,0.00015053620680444122,-0.0003913816076707874,0.0005112567533868311,7.709762531905873e-26,0.00512935689977433,0.009488743246613168,0.00487064310022567,4.479306509826464e-07
I_accum,292,0.011133836659160316,0.016402720113324085,0.005268883454163769,2.2551953044950066,0.00045991141302225737,1.050030140413502,0.4999698595864981,0.4578764852740296,0.06617337113973955,0.8963064752700305,0.7809418628034914,0.13461310414567398,5.699839445046728e-10,1.0912507933332348e-09,1.6522403829499028e-09,-0.00029164666416675724,0.00015294631354574424,-0.0003919971871273126,0.0005119688918894934,7.731255617559064e-26,0.005129270740873411,0.009488031108110508,0.004870729259126589,4.4771572023895924e-07
I_accum,293,0.011587397645975002,0.01693392727455768,0.005346529628582678,2.2605418341235892,0.00045356098681468594,1.0544267952657729,0.49557320473422717,0.4641824912789472,0.06572303610033872,0.8976384247065562,0.7825422960344174,0.13394878973289748,5.698259826111658e-10,1.0913351711585112e-09,1.6520271362856454e-09,-0.00029085121882170523,0.00015536274463608934,-0.0003926456617602825,0.000512740314009051,7.754571701565215e-26,0.005127903517351536,0.00948725968599095,0.004872096482648464,4.474825595213138e-07
I_accum,294,0.012034336650131577,0.017457577647274222,0.0054232409971426455,2.265965075120732,0.00044693900415657475,1.0588307188981734,0.49116928110182645,0.47052899499723566,0.06527414342808496,0.8989590060885602,0.7841498198735615,0.13328259966959394,5.696684335181326e-10,1.0914208641755664e-09,1.6518135197165087e-09,-0.0002900911398033827,0.0001577843738239371,-0.0003933267582103917,0.0005135705567297775,7.779704849729315e-26,0.005125203700218267,0.009486429443270222,0.004874796299781733,4.4723122817162896e-07
I_accum,295,0.012474385633432401,0.0179733602639879,0.0054989746305555,2.2714640497512875,0.0004400489833008246,1.0632418551649216,0.4867581448350782,0.4769149236471056,0.06482669476576165,0.9002682460889403,0.7857642025765937,0.1326146165775587,5.695112777308767e-10,1.0915078745759697e-09,1.651599515693828e-09,-0.0002893669558743685,0.0001602100382922273,-0.00039404016657178486,0.0005144590794159586,7.806647296999432e-26,0.005121118311536873,0.009485540920584042,0.0048788816884631275,4.469618038403832e-07
I_accum,296,0.012907280246188374,0.018480968428491427,0.005573688182303053,2.2770377379335907,0.00043289461275597234,1.0676601475568797,0.48233985244312017,0.4833391651787214,0.06438069313373593,0.9015661681372061,0.7873852032412718,0.13194492660923757,5.693544954764232e-10,1.0915962038995156e-09,1.6513851068577439e-09,-0.00028867917942116566,0.00016263853794513437,-0.0003947855391997894,0.00051540526250464,7.835389370050599e-26,0.0051155929647755645,0.00948459473749536,0.004884407035224436,4.4667438326077554e-07
I_accum,297,0.013332759995676168,0.01898009990704994,0.005647339911373771,2.2826850778449645,0.0004254797494877942,1.0720855391886732,0.47791446081132705,0.4898005681314734,0.0639361429970687,0.9028527923267966,0.7890125717612116,0.13127361947026653,5.69198066712902e-10,1.0916858530135882e-09,1.6511702760583622e-09,-0.0002880283055540979,0.00016506863469028979,-0.00039556248949253073,0.0005164084062565303,7.865919407374026e-26,0.005108571911810165,0.00948359159374347,0.004891428088189835,4.463690830478326e-07
I_accum,298,0.013750568412684645,0.01947045711746316,0.005719888704778516,2.2884049665497432,0.0004178084170084768,1.0765179727856584,0.4734820272143416,0.4962979415215336,0.06349305033342717,0.9041281353270503,0.7906460487870655,0.13060078843903128,5.690419711394348e-10,1.0917768220921338e-09,1.6509550063775862e-09,-0.0002874148111777547,0.00016749905171845988,-0.0003963705906467695,0.0005174677295644595,7.89822367688684e-26,0.005099998096795474,0.00948253227043554,0.004900001903204526,4.46046040522311e-07
I_accum,299,0.014160453216038078,0.019951747315869694,0.005791294099831616,2.2941962606495747,0.00040988480335343337,1.080957390670763,0.4690426093292368,0.5028300547606668,0.06305142270170774,0.9053922103001565,0.7922853656953718,0.12992653038312788,5.688861882065449e-10,1.0918691105942425e-09,1.6507392811516397e-09,-0.0002868391540308202,0.00016992847278289147,-0.0003972093743884413,0.0005185823688185893,7.932286291092413e-26,0.005089813217156445,0.009481417631181412,0.004910186782843555,4.457054145590936e-07
I_accum,300,0.014562166474985094,0.020423682781168642,0.005861516306183548,2.300057776955758,0.00040171325894701633,1.0854037347512204,0.4645962652487796,0.5093956376072677,0.06261126931127343,0.9066450268234066,0.7939302445653441,0.1292509457726098,5.687306971271043e-10,1.091962717242339e-09,1.6505230839942927e-09,-0.00028630177169415225,0.00017235554148076288,-0.00039807832967854776,0.0005197513768274212,7.968089119838389e-26,0.005077957791995381,0.00948024862317258,0.004922042208004619,4.4534738645960875e-07
I_accum,301,0.014955464769342322,0.020885980996933416,0.005930516227591094,2.3059882931833493,0.0003932982943572281,1.0898569465052277,0.4601430534947726,0.5159933801505777,0.062172601091696325,0.9078865908170849,0.7955803981638607,0.1285741386899036,5.685754768878382e-10,1.0920576399999869e-09,1.6503063988208035e-09,-0.00028580308056599837,0.00017477886053943778,-0.0003989769013952454,0.0005209737217935567,8.005611700738238e-26,0.0050643712383445115,0.009479026278206444,0.004935628761655489,4.449721608476144e-07
I_accum,302,0.015340109347283583,0.021338364830693683,0.005998255483410099,2.3119865486667592,0.0003846445779412608,1.0943169669685502,0.4556830330314501,0.5226219328290155,0.06173543076288387,0.9091169044783466,0.7972355299389189,0.12789621683627717,5.684205062614046e-10,1.0921538760493078e-09,1.6500892098725873e-09,-0.0002853434748032853,0.00017719699111045924,-0.0003999044889931619,0.0005222482863430911,8.044831147342114e-26,0.0050489919557086885,0.00947775171365691,0.004951008044291312,4.445799665874889e-07
I_accum,303,0.01571586628066552,0.021780562710461245,0.006064696429795725,2.318051245096555,0.00037575693338193737,1.0987837367211015,0.45121626327889874,0.5292799064835503,0.06129977290545396,0.910335966221447,0.7988953340218127,0.12721729153474234,5.68265763819067e-10,1.0922514217680243e-09,1.6498715017426262e-09,-0.00028492332522796025,0.00017960845207451136,-0.00040086044514119534,0.0005235738666075279,8.085722055165107e-26,0.005031757419545275,0.009476426133392472,0.004968242580454725,4.441710577239477e-07
I_accum,304,0.016082506617781964,0.022212308798376483,0.006129802180594519,2.3241810472771496,0.0003666403371164438,1.103257195873532,0.44674280412646805,0.5359658724470301,0.060865644031213174,0.9115437706246836,0.8005594952382961,0.12653747772927557,5.681112279439819e-10,1.0923502727061334e-09,1.6496532594016296e-09,-0.00028454297819742913,0.00018201171936085012,-0.00040184407434028745,0.0005249491713571495,8.128256405705022e-26,0.005012604284417971,0.009475050828642851,0.004987395715582029,4.437457144418659e-07
I_accum,305,0.01643980653344071,0.022633343161352654,0.006193536627911944,2.3303745839050616,0.00035729991565874517,1.1077372840538506,0.4422627159461494,0.5426783626703383,0.06043306265357511,0.9127403083844365,0.8022276891289843,0.12585689398024055,5.679568768451183e-10,1.0924504235622193e-09,1.6494344682249544e-09,-0.00028420275443820603,0.00018440522528500087,-0.00040285463152291314,0.0005263728211848872,8.172403468607729e-26,0.0049914684977410105,0.009473627178815114,0.00500853150225899,4.433042440446234e-07
