task,step,sent_signal,measured_signal,noise_feedback,phase_error,lattice_distance_a,x,y,z,vx,vy,vz,speed,curvature,energy_drift
D_track,455,-0.01905355826326389,-0.02252785145264284,-0.00347429318937895,0.9743548293127677,0.014486149514913785,5.459331991233484e-10,1.0933014632963834e-09,1.6275696040001324e-09,-4.732631193068202e-05,-4.7875660012920414e-05,-1.2007411780636111e-05,6.83815513154149e-05,0.022180900993200272,5.236489935615329e-07
D_track,460,-0.017158342724673,-0.020619491768101468,-0.0034611490434284693,0.9961117211735875,0.014211813269638895,5.4580389398908e-10,1.0931825832160464e-09,1.6275299365540626e-09,-4.7876312287425114e-05,-4.097104222325044e-05,-1.643885988750711e-05,6.512298897857433e-05,0.02612275644081546,5.237773107180389e-07
D_track,465,-0.014976327090722283,-0.01836412614406689,-0.003387799053344605,1.0178768821403192,0.013976796716262393,5.456722949595856e-10,1.0930832946417479e-09,1.627477086577321e-09,-4.891831629857254e-05,-3.356780155362668e-05,-2.1565368530468536e-05,6.312577991982176e-05,0.02956601938647722,5.238528615741607e-07
D_track,470,-0.012543890578373119,-0.015800137214471172,-0.0032562466360980535,1.0396518082329642,0.013784347541403036,5.455370642512671e-10,1.093004725566414e-09,1.6274092986472676e-09,-5.045166027672028e-05,-2.5805609431179337e-05,-2.7303954678325643e-05,6.290314335443203e-05,0.03192860931417912,5.238611377436738e-07
D_track,475,-0.009901602499552324,-0.012970902542808593,-0.003069300043256269,1.0614378395191775,0.01363741218743479,5.453968872911473e-10,1.0929476145564255e-09,1.627325065900095e-09,-5.246249719454967e-05,-1.783003929889905e-05,-3.3557540819137165e-05,6.477910511203805e-05,0.03274967081783812,5.237904869311749e-07
D_track,480,-0.0070935521799819585,-0.00992407759359376,-0.0028305254136118023,1.0832361334256255,0.013538630380297937,5.452505088671768e-10,1.092912298817496e-09,1.6272231661909492e-09,-5.4923622966333496e-05,-9.790031419391502e-06,-4.021629955697998e-05,6.877354015169917e-05,0.031974106643946024,5.236331355660189e-07
D_track,485,-0.004166619494952557,-0.006710807854446877,-0.00254418835949432,1.1050476394393307,0.013490303548270693,5.450967692308722e-10,1.0928987093971186e-09,1.6271026940331969e-09,-5.779462382159287e-05,-1.835209934706161e-06,-4.715934550179484e-05,7.46162878086382e-05,0.02996513268206687,5.233860211216861e-07
D_track,490,-0.0011696976513775011,-0.003384882967020399,-0.002215185315642898,1.1268730761762527,0.013494330084902905,5.449346392569578e-10,1.0929063738343344e-09,1.6269630874081547e-09,-6.1022358032072305e-05,5.8868913627638815e-06,-5.425675189992145e-05,8.186683575441909e-05,0.027242492400722674,5.230513632897539e-07
D_track,495,0.0018471193065059473,-1.848340750390835e-06,-0.0018489676472563381,1.1487129118014074,0.013552106402498746,5.447632537427047e-10,1.092934426403711e-09,1.626804148615373e-09,-6.454177655055059e-05,1.3233631925601212e-05,-6.137185880114849e-05,9.004040752324258e-05,0.024237958990359472,5.226369165627505e-07
D_track,500,0.004833371107063676,0.0033819102921806878,-0.0014514608148829882,1.170567348728441,0.013664400156395752,5.445819419316831e-10,1.0929816259249974e-09,1.6266260584385258e-09,-6.827707831261301e-05,2.0070030571820187e-05,-6.836383078752654e-05,9.86822117202794e-05,0.021217769322084242,5.221558656585267e-07
D_track,505,0.007739074314661037,0.0067100950058695975,-0.0010289793087914396,1.1924363134706244,0.013831209230700638,5.443902543724098e-10,1.0930463809313513e-09,1.6264293830279433e-09,-7.214318718265108e-05,2.6271429016631546e-05,-7.509041498436473e-05,0.0001073936583880587,0.01831265721325713,5.216263484454555e-07
D_track,510,0.010515559881162756,0.00992742255037864,-0.0005881373307841161,1.214319452442318,0.014051625158091887,5.441879852728904e-10,1.0931267818103185e-09,1.6262150730468924e-09,-7.604752809420316e-05,3.172598699008017e-05,-8.141084244474588e-05,0.00011583388989107027,0.015570848970239045,5.210706172116409e-07
D_track,515,0.013116291130281047,0.012980535863448942,-0.00013575526683210458,1.2362161343814915,0.014323721103089484,5.439751895895947e-10,1.0932206393532912e-09,1.625984454796479e-09,-7.989206966890424e-05,3.633694340921135e-05,-8.718880787329371e-05,0.00012371339648830032,0.012998808857685748,5.205138765555761e-07
D_track,520,0.015497648257779079,0.015818885894664566,0.0003212376368854873,1.2581254598647797,0.014644481883194027,5.437521941956322e-10,1.093325528973486e-09,1.625739213223369e-09,-8.357558991227048e-05,4.0024579702636895e-05,-9.229545497348756e-05,0.00013078722115833724,0.010586487898522953,5.199828627773383e-07
D_track,525,0.01761966581075048,0.018395569349694295,0.0007759035389438146,1.280046278121377,0.015009787489553898,5.435196026079322e-10,1.0934388396846669e-09,1.6254813669225187e-09,-8.6996111110837e-05,4.272782523685445e-05,-9.661228849898291e-05,0.00013685000799010198,0.008323736702689061,5.195042530935055e-07
D_track,530,0.019446710242193768,0.02066810816098693,0.0012213979187931621,1.301977211035628,0.015414453901165751,5.4327829291534e-10,1.0935578267799604e-09,1.6252132354681965e-09,-9.00534405417954e-05,4.440545144814945e-05,-0.00010003393030988319,0.00014173303596893422,0.006218352417649167,5.191030109423843e-07
D_track,535,0.020948085528530797,0.02259915702158849,0.0016510714930576924,1.3239166838820218,0.015852327639610725,5.430294087347092e-10,1.0936796670203607e-09,1.6249373996327365e-09,-9.265174589816388e-05,4.503681107020538e-05,-0.00010247063625657514,0.00014530275862549422,0.004341609719771817,5.188007839898078e-07
D_track,540,0.02209855598575114,0.024157126233698055,0.0020585702479469156,1.3458629619869154,0.01631642502286763,5.427743432240308e-10,1.0938015150445153e-09,1.624656655273502e-09,-9.470208928766041e-05,4.4622091784149495e-05,-0.00010385049424151034,0.000147460306336475,0.002995900359744421,5.186144726232253e-07
D_track,545,0.022878776813281942,0.02531670843633447,0.002437931623052527,1.3678141921876055,0.016799104136809448,5.425147163918807e-10,1.0939205596531554e-09,1.6243739618729167e-09,-9.6124842017284e-05,4.318206932792893e-05,-0.00010412123171675006,0.00014814151092284374,0.0029451662691312094,5.185550779741328e-07
D_track,550,0.023275624511589092,0.026059299453307403,0.002783674941718311,1.3897684476887502,0.017292257002291065,5.422523461509463e-10,1.0940340786094016e-09,1.624092386892235e-09,-9.685190460249568e-05,4.0757362792345776e-05,-0.00010325157307941013,0.0001473171456086853,0.0042479109816249685,5.186269200854217e-07
D_track,555,0.023282421127142013,0.0263733054745692,0.0030908843474271863,1.4117237747216578,0.017787510594377196,5.419892137593137e-10,1.0941394906337373e-09,1.6238150472361792e-09,-9.682866264829077e-05,3.7407213357238604e-05,-0.0001012321033431983,0.0001449932007671341,0.006138612506486059,5.18827290068456e-07
D_track,560,0.022899048234035775,0.026254330965300207,0.003355282731264432,1.4336782393092609,0.018276427441544927,5.417274244661551e-10,1.0942344033597454e-09,1.6235450492141914e-09,-9.601561913200537e-05,3.320782572384371e-05,-9.807561304440911e-05,0.00014121113511562808,0.008291458122949187,5.191465672861045e-07
D_track,565,0.022131948614783955,0.025705244001140232,0.0035732953863562775,1.4556299724365527,0.01875069880606246,5.41469164319561e-10,1.094316656150081e-09,1.6232854284198145e-09,-9.438965646664215e-05,2.8250327584726996e-05,-9.381691919283414e-05,0.00013604816273426803,0.010634675997763684,5.195687967918037e-07
D_track,570,0.02099401569828528,0.024736118076128057,0.003742102377842775,1.4775772120218829,0.019202325488090123,5.412166541970624e-10,1.0943843568442912e-09,1.6230390909316993e-09,-9.194489650914596e-05,2.263841540099642e-05,-8.851217664055164e-05,0.0001296177737025052,0.013170989076153078,5.200726868374423e-07
D_track,575,0.01950437289412908,0.023364051754370157,0.003859678860241078,1.499518340270468,0.019623782917373395,5.409721021805972e-10,1.0944359117108703e-09,1.622808757171242e-09,-8.869314217946646e-05,1.6485763611820235e-05,-8.223771198816912e-05,0.00012207086116097044,0.015931560186044254,5.206329545304427e-07
D_track,580,0.01768804697486985,0.02161286978022175,0.003924822805351901,1.5214519152526478,0.020008168381305237,5.407376554174034e-10,1.0944700480933945e-09,1.6225969096399945e-09,-8.466389932338692e-05,9.913278708001475e-06,-7.508842678803953e-05,0.00011359806680083023,0.018963303830178777,5.212219224638742e-07
D_track,585,0.015575541552701406,0.019512711377486915,0.00393716982478551,1.5433766958663089,0.020349329058242743,5.405153525898659e-10,1.094485829462283e-09,1.622405745614742e-09,-7.99039907717256e-05,3.046279377458368e-06,-6.717582744737625e-05,0.00010443428245807604,0.022322959999945394,5.218112523319081e-07
D_track,590,0.013202318432953202,0.017099513416730418,0.0038971949837772156,1.565291659692873,0.020641970077671618,5.403070780666226e-10,1.0944826627981154e-09,1.6222371357111019e-09,-7.447678538677361e-05,-3.988320338432131e-06,-5.862574549208975e-05,9.486662371547102e-05,0.026068261315864233,5.223736941557272e-07
D_track,595,0.01060819617218564,0.014414397877101222,0.003806201704915583,1.5871960136161256,0.020881742201770796,5.401145187318247e-10,1.0944602984297794e-09,1.6220925890494928e-09,-6.846107278297113e-05,-1.106475539052201e-05,-4.957581385855583e-05,8.524733789500723e-05,0.030236311242214108,5.228847317685884e-07
D_track,600,0.0078366765012875,0.011502974535974007,0.0036662980346865073,1.6090891974198325,0.021065308981371437,5.399391243975014e-10,1.0944188226242104e-09,1.6219732255809818e-09,-6.194961930327929e-05,-1.806102162617005e-05,-4.017276322905156e-05,7.601188551443553e-05,0.03479211376203033,5.233240157786983e-07
D_track,605,0.004934210381032777,0.008414571016773282,0.0034803606357405046,1.630970880891672,0.02119039342586662,5.397820726032633e-10,1.0943586433702495e-09,1.6218797559633644e-09,-5.504744301945935e-05,-2.486130579940438e-05,-3.05695980277788e-05,6.769642407551598e-05,0.03952200802438947,5.236764928674226e-07
D_track,610,0.0019494163341545238,0.00520140308046781,0.003251986746313286,1.652840955214769,0.021255804367308652,5.396442385045924e-10,1.0942804699163517e-09,1.6218124692256446e-09,-4.7869845534788044e-05,-3.135819464845181e-05,-2.0922705580113454e-05,6.093125710115268e-05,0.04386662153823996,5.239331631676064e-07
D_track,615,-0.001067735654566074,0.0019176982756703147,0.002985433930236389,1.6746995196002405,0.021261442809736755,5.395261704505467e-10,1.09418528671212e-09,1.6217712283248194e-09,-4.054023690134729e-05,-3.7454633511320243e-05,-1.1388945161023618e-05,5.63566185231644e-05,0.04681638117191746,5.240914236795253e-07
D_track,620,-0.004066760955390727,-0.001381213574760776,0.0026855473806299507,1.6965468641968595,0.021208288648621856,5.394280717560302e-10,1.094074322470743e-09,1.6217554735820457e-09,-3.318778827169935e-05,-4.30656126569646e-05,-2.122757758862527e-06,5.441123399069043e-05,0.04722192326948659,5.241549833815415e-07
D_track,625,-0.006997503908312593,-0.004639827105049211,0.0023576768032633824,1.7183834503664093,0.021098368242504925,5.393497890796387e-10,1.0939490151203386e-09,1.6217642338791992e-09,-2.594494747298258e-05,-4.8119564148325316e-05,6.7266648864835866e-06,5.508067513834295e-05,0.044636333177186384,5.24133363311864e-07
D_track,630,-0.009810974324493653,-0.007803385605017353,0.002007588719476299,1.7402098895366622,0.0209347034533174,5.392908077165396e-10,1.093810973455505e-09,1.6217961453892522e-09,-1.8944856625128125e-05,-5.255945397587056e-05,1.5018111359452732e-05,5.7852808605920246e-05,0.039779616231623446,5.240410212602391e-07
D_track,635,-0.012460163175920575,-0.010818784950817265,0.0016413782251033099,1.7620269219356057,0.02072124296160773,5.39250254005251e-10,1.093661936336847e-09,1.6218494775030131e-09,-1.2318712838472777e-05,-5.634355777232697e-05,2.2620941698153803e-05,6.195203137711929e-05,0.03390375459655415,5.238961645753596e-07
D_track,640,-0.014900824175869114,-0.013635446522512806,0.0012653776533563081,1.7838353963073619,0.02046277688152665,5.392269049400015e-10,1.0935037303078715e-09,1.6219221655153707e-09,-6.193110239485814e-06,-5.9445914626172906e-05,2.941750441863356e-05,6.66150204263347e-05,0.027967258974492853,5.237193342530237e-07
D_track,645,-0.017092208538325347,-0.016206149341361366,0.0008860591969639814,1.805636251308429,0.020164835944979396,5.392192049760288e-10,1.0933382265076243e-09,1.6220118495445228e-09,-6.874029675406702e-07,-6.18564564288414e-05,3.530534586135249e-05,7.122612702627216e-05,0.02242509406280797,5.235318578121836e-07
D_track,650,-0.018997740978520316,-0.018487808171920528,0.0005099328065997881,1.8274304989728707,0.019833576850628417,5.392252898953332e-10,1.0931672977646637e-09,1.622115919056494e-09,4.088863335197181e-06,-6.358081002799293e-05,4.0199171816062956e-05,7.533400043729921e-05,0.017395125627649426,5.233542772020597e-07
D_track,655,-0.02058562597441115,-0.02044218353592167,0.00014344243848947794,1.8492192104305047,0.01947565580855035,5.392430174590818e-10,1.0929927767627922e-09,1.6222315622500889e-09,8.038396965834214e-06,-6.463977152885045e-05,4.403251689056438e-05,7.862428653285292e-05,0.01284422436376677,5.232048604160707e-07
D_track,660,-0.02182937443807054,-0.02203651123033271,-0.0002071367922621692,1.871003503861422,0.019098092828817814,5.392700044184531e-10,1.0928164161627058e-09,1.6223558194361937e-09,1.1078424578920974e-05,-6.506845735233102e-05,4.675907744800285e-05,8.088910283314614e-05,0.008705858571435675,5.230983007666334e-07
D_track,665,-0.022708242233145916,-0.023244040884654826,-0.0005357986515089098,1.8927845344548944,0.01870812986165234,5.393036692966338e-10,1.0926398515400513e-09,1.622485639430575e-09,1.314271588425932e-05,-6.491514366204312e-05,4.835366745315131e-05,8.200478043167974e-05,0.005003662214071018,5.230446956620512e-07
D_track,670,-0.02320757340405069,-0.02404447481954464,-0.0008369014154939493,1.9145634859407483,0.01831308644933628,5.393412801972858e-10,1.0924645679560639e-09,1.6226179378780289e-09,1.4183311475237856e-05,-6.423981372259117e-05,4.881276249178725e-05,8.191828717445487e-05,0.002604705196784796,5.23048877671243e-07
D_track,675,-0.02331904253404569,-0.024424300128852702,-0.001105257594807011,1.9363415631045973,0.01792021702527142,5.393800067458186e-10,1.0922918709100093e-09,1.622749656344561e-09,1.4171900824423853e-05,-6.311244128419374e-05,4.815460562765573e-05,8.064049268812264e-05,0.004317783795656472,5.231101457269589e-07
D_track,680,-0.023040792297679746,-0.02437700862164041,-0.001336216323960665,1.958119984602158,0.01753657429586423,5.394169751368071e-10,1.092122862332256e-09,1.622877820959804e-09,1.310080449721223e-05,-6.161104672452925e-05,4.6418859511064266e-05,7.824488913196967e-05,0.007833963252497815,5.232224151650468e-07
D_track,685,-0.022377463988977754,-0.023903201060116164,-0.0015257370711384104,1.9798999753614943,0.017168883148455417,5.394493251512841e-10,1.0919584221636524e-09,1.6229995993697169e-09,1.0983524266554041e-05,-5.981957079240272e-05,4.366580171398226e-05,7.48713636474325e-05,0.01177753093143468,5.233747741060143e-07
D_track,690,-0.02134012055838523,-0.023010574002622786,-0.0016704534442375553,2.001682757907581,0.016823429123959965,5.394742679277147e-10,1.0917991959334708e-09,1.623112354773347e-09,7.854836509473513e-06,-5.7825617744312195e-05,3.997507381252016e-05,7.073547236301108e-05,0.016035805437294298,5.235524029695612e-07
D_track,695,-0.01994606344588641,-0.021713789487804315,-0.0017677260419179039,2.023469542057116,0.016505964587621703,5.394891432245774e-10,1.0916455885985956e-09,1.623213695868238e-09,3.77041725716742e-06,-5.571812489783278e-05,3.544400832330395e-05,6.614380707553866e-05,0.0206089714615782,5.237377862618132e-07
